order_id,customer_id,category,payment_method,price,order_hour,is_weekend,discount_percent,customer_account_age_days,customer_past_orders,customer_past_return_rate,variants_in_order,returned
ORD11836,CUST1133,Footwear,Card,3126.68,23,1,30,54,22,0.13,1,0
ORD11837,CUST1404,Electronics,Card,7096.51,13,0,30,342,18,0.15,1,0
ORD11838,CUST1304,Apparel,Netbanking,6633.05,18,0,10,648,16,0.02,1,1
ORD11839,CUST1337,Home & Kitchen,Wallet,6303.59,14,0,10,600,8,0.07,1,0
ORD11840,CUST1546,Electronics,Netbanking,3107.38,15,0,5,569,3,0.24,1,0
ORD11841,CUST1532,Electronics,Wallet,3929.93,8,0,20,634,35,0.68,1,0
ORD11842,CUST1016,Home & Kitchen,Wallet,3199.73,2,0,10,817,31,0.04,1,0
ORD11843,CUST1425,Home & Kitchen,Wallet,7371.37,16,0,20,141,6,0.2,1,0
ORD11844,CUST1427,Apparel,Wallet,4781.77,14,0,30,730,7,0.1,1,1
ORD11845,CUST1493,Beauty,Wallet,7847.44,18,1,5,139,19,0.06,1,0
ORD11846,CUST1255,Footwear,Wallet,6427.2,21,1,5,8,38,0.76,1,1
ORD11847,CUST1310,Beauty,COD,1625.17,7,0,20,124,23,0.23,1,1
ORD11848,CUST1533,Beauty,UPI,1565.33,14,0,30,325,10,0.09,1,0
ORD11849,CUST1379,Beauty,Card,4446.3,5,0,30,263,39,0.08,1,0
ORD11850,CUST1455,Electronics,UPI,2438.46,2,1,30,122,25,0.08,1,0
ORD11851,CUST1443,Footwear,COD,6522.5,8,0,30,353,3,0.21,1,1
ORD11852,CUST1061,Beauty,Wallet,6766.26,12,0,0,827,23,0.24,1,0
ORD11853,CUST1488,Beauty,Wallet,6343.67,17,0,20,681,4,0.04,1,0
ORD11854,CUST1341,Footwear,UPI,5300.24,9,0,30,877,30,0.04,1,0
ORD11855,CUST1580,Footwear,UPI,7782.07,5,0,5,419,2,0.02,1,0
ORD11856,CUST1207,Home & Kitchen,COD,7061.73,15,1,20,745,25,0.15,1,0
ORD11857,CUST1004,Footwear,UPI,2717.51,6,0,20,757,39,0.16,1,1
ORD11858,CUST1089,Home & Kitchen,Card,940.31,1,0,10,126,32,0.16,1,1
ORD11859,CUST1180,Footwear,UPI,1259.76,4,0,0,561,5,0.12,1,0
ORD11860,CUST1394,Footwear,Card,5575.29,19,0,0,675,38,0.05,1,0
ORD11861,CUST1013,Apparel,COD,1771.48,12,0,10,75,36,0.16,1,0
ORD11862,CUST1261,Beauty,UPI,2570.4,23,1,20,518,40,0.17,1,0
ORD11863,CUST1074,Footwear,COD,4188.07,0,0,20,704,8,0.71,1,1
ORD11864,CUST1452,Electronics,UPI,6948.66,7,0,0,144,24,0.19,1,0
ORD11865,CUST1451,Footwear,UPI,6381.87,13,0,30,841,4,0.04,1,1
ORD11866,CUST1274,Beauty,Wallet,307.19,6,1,0,466,3,0.08,1,1
ORD11867,CUST1254,Footwear,Netbanking,2938.96,17,1,20,79,28,0.23,1,0
ORD11868,CUST1012,Footwear,Card,4924.64,23,0,5,215,3,0.12,3,1
ORD11869,CUST1461,Footwear,Card,4691.18,6,1,30,844,10,0.16,2,1
ORD11870,CUST1481,Apparel,Wallet,7706.68,6,1,0,676,37,0.19,1,0
ORD11871,CUST1390,Home & Kitchen,COD,6778.92,11,0,0,398,1,0.21,1,0
ORD11872,CUST1351,Home & Kitchen,Wallet,6197.15,13,1,10,360,35,0.1,1,0
ORD11873,CUST1317,Beauty,Netbanking,7167.22,17,1,0,461,24,0.24,1,0
ORD11874,CUST1249,Electronics,Wallet,1516.98,16,1,30,798,28,0.1,1,0
ORD11875,CUST1298,Beauty,Wallet,945.3,14,0,5,210,17,0.13,1,0
ORD11876,CUST1525,Apparel,COD,7282.44,9,0,5,108,18,0.12,1,1
ORD11877,CUST1201,Beauty,Wallet,6168.02,6,0,0,847,24,0.02,1,0
ORD11878,CUST1357,Apparel,UPI,1719.34,8,0,20,786,33,0.64,1,0
ORD11879,CUST1087,Apparel,COD,6655.47,13,1,10,199,9,0.06,1,1
ORD11880,CUST1110,Home & Kitchen,Netbanking,2848.07,0,0,20,350,16,0.07,1,0
ORD11881,CUST1478,Home & Kitchen,Wallet,2571.38,12,0,0,280,1,0.07,1,0
ORD11882,CUST1330,Footwear,COD,5420.3,19,0,10,525,30,0.01,1,1
ORD11883,CUST1521,Electronics,Wallet,7132.84,15,1,30,127,19,0.08,1,0
ORD11884,CUST1315,Beauty,Netbanking,6312.7,16,0,5,590,13,0.19,1,0
ORD11885,CUST1179,Beauty,Wallet,4583.85,23,0,0,267,31,0.22,1,0
ORD11886,CUST1315,Beauty,COD,4800.85,20,0,5,590,13,0.19,1,0
ORD11887,CUST1129,Beauty,Card,2351.25,9,1,20,76,14,0.11,1,1
ORD11888,CUST1593,Apparel,COD,1835.86,5,0,0,789,5,0.13,1,1
ORD11889,CUST1236,Footwear,COD,6718.61,11,0,5,71,23,0.22,1,1
ORD11890,CUST1319,Electronics,Netbanking,5961.67,12,0,5,22,9,0.15,1,1
ORD11891,CUST1386,Electronics,UPI,1230.99,17,0,0,569,28,0.2,1,0
ORD11892,CUST1185,Apparel,Wallet,5112.81,20,1,5,891,33,0.03,1,0
ORD11893,CUST1290,Electronics,UPI,3261.37,22,0,20,223,17,0.03,1,0
ORD11894,CUST1415,Footwear,COD,4386.95,12,0,30,531,37,0.05,1,1
ORD11895,CUST1022,Apparel,COD,4439.49,9,0,0,76,4,0.02,1,0
ORD11896,CUST1347,Home & Kitchen,UPI,3817.08,18,0,10,330,14,0.02,1,0
ORD11897,CUST1340,Electronics,COD,3010.61,2,1,30,552,7,0.1,1,0
ORD11898,CUST1005,Electronics,Card,5842.69,20,0,0,65,3,0.01,1,0
ORD11899,CUST1428,Footwear,Netbanking,7593.87,4,0,30,839,7,0.81,1,1
ORD11900,CUST1488,Electronics,UPI,5201.81,23,0,0,681,4,0.04,1,0
ORD11901,CUST1397,Footwear,COD,2094.5,9,0,5,71,13,0.18,3,0
ORD11902,CUST1120,Footwear,Card,6805.01,3,1,0,350,35,0.14,1,1
ORD11903,CUST1218,Home & Kitchen,Netbanking,488.75,4,0,0,764,21,0.15,1,0
ORD11904,CUST1435,Beauty,Card,256.49,9,0,0,665,27,0.08,1,0
ORD11905,CUST1189,Footwear,Netbanking,4471.81,1,1,10,767,37,0.14,1,0
ORD11906,CUST1280,Footwear,Card,7269.36,0,1,20,248,26,0.12,1,0
ORD11907,CUST1541,Footwear,Netbanking,3337.64,14,0,20,411,17,0.12,1,0
ORD11908,CUST1333,Beauty,Netbanking,7822.28,18,1,20,700,20,0.05,1,0
ORD11909,CUST1435,Home & Kitchen,Netbanking,6146.83,23,0,5,665,27,0.08,1,0
ORD11910,CUST1390,Beauty,Card,2900.5,22,0,0,398,1,0.21,1,0
ORD11911,CUST1466,Home & Kitchen,Card,5385.35,3,1,0,387,15,0.8,1,1
ORD11912,CUST1483,Beauty,Netbanking,7491.61,18,0,5,703,23,0.09,1,0
ORD11913,CUST1060,Apparel,UPI,4089.82,17,0,10,645,7,0.11,1,0
ORD11914,CUST1330,Electronics,Card,4828.29,5,1,10,525,30,0.01,1,0
ORD11915,CUST1279,Apparel,Card,3378.02,5,0,20,697,39,0.06,1,1
ORD11916,CUST1264,Electronics,Wallet,3630.98,18,1,30,739,15,0.06,1,0
ORD11917,CUST1554,Footwear,Netbanking,5283.87,14,0,10,295,24,0.08,1,1
ORD11918,CUST1579,Electronics,Wallet,3582.24,12,1,0,251,25,0.2,1,1
ORD11919,CUST1471,Electronics,UPI,6351.83,6,1,20,784,22,0.2,1,1
ORD11920,CUST1337,Footwear,Wallet,6078.54,15,1,10,600,8,0.07,4,0
ORD11921,CUST1434,Beauty,Netbanking,7714.31,6,0,30,226,23,0.02,1,0
ORD11922,CUST1459,Apparel,UPI,2825.15,9,0,20,448,24,0.13,1,1
ORD11923,CUST1559,Beauty,Card,4898.04,19,0,5,165,31,0.2,1,0
ORD11924,CUST1516,Apparel,UPI,2807.39,17,0,10,232,20,0.09,1,0
ORD11925,CUST1219,Beauty,Wallet,7935.95,1,1,5,296,23,0.06,1,0
ORD11926,CUST1571,Beauty,Wallet,3763.07,22,0,10,645,35,0.2,1,1
ORD11927,CUST1145,Beauty,Wallet,4327.39,14,0,10,829,39,0.84,1,1
ORD11928,CUST1160,Beauty,Netbanking,3246.17,6,0,30,23,14,0.13,1,0
ORD11929,CUST1591,Electronics,UPI,4305.73,21,0,30,412,4,0.19,1,0
ORD11930,CUST1175,Apparel,Wallet,3091.24,19,0,30,493,2,0.08,3,0
ORD11931,CUST1433,Apparel,Card,7799.98,10,0,10,100,25,0.16,1,0
ORD11932,CUST1030,Apparel,COD,7135.62,8,0,5,71,8,0.06,1,0
ORD11933,CUST1462,Beauty,Wallet,714.97,2,1,5,701,24,0.11,1,0
ORD11934,CUST1333,Apparel,COD,5477.8,15,0,10,700,20,0.05,1,0
ORD11935,CUST1207,Electronics,Card,1668.62,11,1,10,745,25,0.15,1,0
ORD11936,CUST1014,Footwear,Card,3643.1,19,0,10,90,19,0.08,1,1
ORD11937,CUST1415,Home & Kitchen,Netbanking,921.84,19,1,0,531,37,0.05,1,0
ORD11938,CUST1382,Home & Kitchen,Wallet,6383.63,1,0,20,146,7,0.2,1,0
ORD11939,CUST1354,Electronics,UPI,1382.22,3,0,10,878,1,0.24,1,0
ORD11940,CUST1585,Apparel,Card,6016.09,15,0,0,739,32,0.75,1,1
ORD11941,CUST1343,Home & Kitchen,COD,3037.62,4,0,5,146,36,0.1,1,0
ORD11942,CUST1486,Home & Kitchen,COD,6981.73,11,0,5,310,0,0.03,1,0
ORD11943,CUST1285,Electronics,Wallet,7362.15,17,0,30,563,10,0.12,1,0
ORD11944,CUST1133,Beauty,UPI,824.87,2,0,0,54,22,0.13,1,0
ORD11945,CUST1170,Electronics,COD,6801.01,11,1,5,822,7,0.11,1,0
ORD11946,CUST1346,Electronics,Card,2457.5,10,0,30,277,36,0.14,1,0
ORD11947,CUST1117,Beauty,UPI,439.0,5,1,0,123,25,0.25,1,1
ORD11948,CUST1182,Beauty,Wallet,2507.21,3,0,0,807,3,0.16,1,0
ORD11949,CUST1026,Footwear,UPI,5491.1,4,0,5,758,40,0.24,1,1
ORD11950,CUST1369,Footwear,UPI,4754.2,15,0,30,330,27,0.12,1,0
ORD11951,CUST1216,Apparel,COD,7459.44,14,1,10,128,28,0.24,1,1
ORD11952,CUST1432,Beauty,COD,4478.73,22,1,10,209,35,0.24,1,1
ORD11953,CUST1194,Electronics,Netbanking,6404.71,10,0,0,404,29,0.19,1,0
ORD11954,CUST1401,Home & Kitchen,Card,1134.04,20,0,5,121,18,0.03,1,0
ORD11955,CUST1371,Beauty,Netbanking,7953.42,2,0,0,330,11,0.82,1,1
ORD11956,CUST1534,Footwear,Wallet,6674.64,14,0,0,427,27,0.14,1,0
ORD11957,CUST1547,Beauty,UPI,1700.58,20,1,10,298,20,0.21,1,0
ORD11958,CUST1381,Home & Kitchen,Netbanking,839.77,4,1,30,503,7,0.06,1,1
ORD11959,CUST1110,Home & Kitchen,Netbanking,1891.65,17,1,10,350,16,0.07,1,0
ORD11960,CUST1152,Beauty,UPI,5308.4,12,0,0,711,20,0.07,1,0
ORD11961,CUST1266,Footwear,Card,1256.61,21,0,0,54,36,0.11,1,0
ORD11962,CUST1358,Apparel,Netbanking,7798.31,5,1,0,507,25,0.08,1,0
ORD11963,CUST1449,Electronics,Card,6810.67,7,1,0,23,39,0.23,1,0
ORD11964,CUST1190,Home & Kitchen,Wallet,6174.53,4,1,30,193,26,0.05,1,0
ORD11965,CUST1157,Home & Kitchen,COD,4895.47,22,0,20,373,25,0.15,1,1
ORD11966,CUST1409,Footwear,Wallet,2280.6,10,0,5,17,23,0.01,1,1
ORD11967,CUST1284,Apparel,Netbanking,5651.93,7,1,0,388,3,0.05,1,0
ORD11968,CUST1204,Footwear,Card,756.48,12,1,0,161,7,0.11,2,1
ORD11969,CUST1159,Home & Kitchen,COD,2660.39,20,1,10,181,5,0.19,1,1
ORD11970,CUST1216,Home & Kitchen,Netbanking,7575.25,10,0,20,128,28,0.24,1,0
ORD11971,CUST1044,Apparel,COD,4786.04,13,0,30,427,21,0.1,1,0
ORD11972,CUST1348,Electronics,Netbanking,4619.13,3,1,20,573,3,0.04,1,1
ORD11973,CUST1103,Footwear,Wallet,7454.56,6,0,0,290,6,0.14,1,0
ORD11974,CUST1190,Electronics,Card,7449.54,4,0,10,193,26,0.05,1,0
ORD11975,CUST1402,Beauty,Wallet,3488.18,7,0,0,81,29,0.06,1,0
ORD11976,CUST1495,Footwear,Netbanking,7105.81,22,1,0,814,1,0.15,1,1
ORD11977,CUST1328,Electronics,Wallet,6334.9,6,1,0,183,32,0.18,1,0
ORD11978,CUST1390,Beauty,COD,2492.36,3,1,5,398,1,0.21,1,0
ORD11979,CUST1463,Apparel,Card,3951.07,2,0,0,790,37,0.04,1,0
ORD11980,CUST1222,Apparel,Card,310.89,1,0,0,391,39,0.15,1,1
ORD11981,CUST1586,Apparel,Card,6592.26,15,0,5,197,16,0.01,1,1
ORD11982,CUST1117,Footwear,Card,6264.58,11,0,10,123,25,0.25,1,1
ORD11983,CUST1060,Footwear,Card,5619.47,23,0,0,645,7,0.11,3,1
ORD11984,CUST1154,Electronics,COD,2394.95,18,0,0,583,38,0.23,1,0
ORD11985,CUST1427,Electronics,COD,3793.25,4,0,20,730,7,0.1,1,0
ORD11986,CUST1539,Footwear,Card,7048.51,12,0,0,650,0,0.09,1,0
ORD11987,CUST1233,Apparel,Card,562.62,15,1,20,899,4,0.06,1,1
ORD11988,CUST1588,Apparel,Netbanking,1606.37,17,1,0,217,39,0.01,1,0
ORD11989,CUST1309,Electronics,Netbanking,7358.75,13,0,0,874,35,0.08,1,0
ORD11990,CUST1191,Footwear,UPI,2722.0,5,1,30,451,13,0.01,1,0
ORD11991,CUST1439,Electronics,Card,5995.9,5,0,10,751,0,0.09,1,1
ORD11992,CUST1333,Home & Kitchen,COD,786.24,12,0,10,700,20,0.05,1,0
ORD11993,CUST1262,Home & Kitchen,Card,1263.26,10,0,20,179,38,0.19,1,0
ORD11994,CUST1109,Footwear,COD,7786.42,5,0,5,645,25,0.14,1,1
ORD11995,CUST1548,Footwear,Netbanking,2581.99,10,0,10,202,13,0.17,1,0
ORD11996,CUST1113,Beauty,Wallet,4074.31,6,0,0,73,21,0.08,1,0
ORD11997,CUST1010,Beauty,UPI,4375.5,23,0,0,72,36,0.19,1,0
ORD11998,CUST1212,Beauty,Card,3466.42,12,0,10,513,32,0.04,1,1
ORD11999,CUST1185,Apparel,Wallet,3702.65,18,0,20,891,33,0.03,1,0
ORD12000,CUST1444,Beauty,Netbanking,5437.31,2,0,10,828,27,0.16,1,1
ORD12001,CUST1465,Beauty,Netbanking,1864.26,14,1,10,589,2,0.06,1,0
ORD12002,CUST1454,Home & Kitchen,Wallet,7265.98,21,0,30,855,22,0.17,1,0
ORD12003,CUST1426,Apparel,UPI,5151.14,15,0,5,578,33,0.04,1,1
ORD12004,CUST1325,Beauty,Netbanking,5436.74,22,0,30,845,10,0.04,1,0
ORD12005,CUST1389,Apparel,UPI,7267.19,11,0,5,355,14,0.21,1,0
ORD12006,CUST1473,Apparel,Netbanking,1759.5,2,0,20,168,12,0.15,1,0
ORD12007,CUST1599,Footwear,Card,442.42,19,0,10,575,26,0.14,1,0
ORD12008,CUST1353,Home & Kitchen,Card,7328.68,10,1,5,256,28,0.14,1,0
ORD12009,CUST1437,Footwear,Wallet,6586.98,4,0,0,839,14,0.17,2,1
ORD12010,CUST1558,Beauty,Card,387.75,11,0,10,504,14,0.1,1,1
ORD12011,CUST1409,Beauty,Wallet,1727.55,2,1,5,17,23,0.01,1,0
ORD12012,CUST1570,Apparel,Netbanking,2481.24,19,0,0,81,7,0.11,1,0
ORD12013,CUST1486,Home & Kitchen,Wallet,2525.5,21,1,5,310,0,0.03,1,0
ORD12014,CUST1566,Electronics,UPI,1171.39,10,1,0,763,33,0.06,1,0
ORD12015,CUST1278,Apparel,Card,3651.06,11,0,0,570,19,0.12,1,0
ORD12016,CUST1491,Footwear,Card,4824.67,10,0,5,722,6,0.1,1,0
ORD12017,CUST1397,Home & Kitchen,COD,6157.29,7,0,30,71,13,0.18,1,1
ORD12018,CUST1255,Home & Kitchen,UPI,6641.05,0,0,10,8,38,0.76,1,1
ORD12019,CUST1311,Beauty,Wallet,4876.61,20,0,0,387,31,0.21,1,1
ORD12020,CUST1045,Electronics,Wallet,2412.76,11,1,30,452,29,0.21,1,0
ORD12021,CUST1010,Home & Kitchen,Netbanking,6272.8,7,1,20,72,36,0.19,1,0
ORD12022,CUST1575,Beauty,Wallet,5039.04,1,0,10,275,2,0.18,1,1
ORD12023,CUST1523,Home & Kitchen,Netbanking,3400.31,2,0,0,269,5,0.02,1,1
ORD12024,CUST1544,Electronics,Netbanking,3019.89,21,0,10,820,3,0.06,1,0
ORD12025,CUST1275,Home & Kitchen,Wallet,3422.03,22,0,30,721,2,0.03,1,0
ORD12026,CUST1165,Beauty,Card,1463.03,7,1,10,535,21,0.19,1,0
ORD12027,CUST1549,Home & Kitchen,Netbanking,4777.07,16,1,0,684,8,0.17,1,0
ORD12028,CUST1571,Home & Kitchen,Card,5622.58,1,1,0,645,35,0.2,1,0
ORD12029,CUST1518,Footwear,Card,3463.33,14,1,10,695,15,0.22,1,0
ORD12030,CUST1159,Beauty,UPI,7697.29,11,0,30,181,5,0.19,1,0
ORD12031,CUST1587,Beauty,COD,433.87,10,0,0,213,23,0.17,1,0
ORD12032,CUST1010,Beauty,Netbanking,2137.25,13,1,10,72,36,0.19,1,0
ORD12033,CUST1174,Electronics,COD,2177.33,9,0,30,795,11,0.23,1,0
ORD12034,CUST1214,Apparel,COD,987.7,2,1,20,796,5,0.6,1,1
ORD12035,CUST1359,Electronics,COD,3296.8,3,1,0,822,6,0.23,1,1
ORD12036,CUST1533,Electronics,Wallet,3989.83,13,0,0,325,10,0.09,1,0
ORD12037,CUST1142,Home & Kitchen,COD,4108.96,11,0,10,774,5,0.23,1,1
ORD12038,CUST1355,Apparel,Card,5056.14,8,1,5,278,22,0.01,1,0
ORD12039,CUST1381,Home & Kitchen,Card,3561.9,19,0,5,503,7,0.06,1,0
ORD12040,CUST1572,Beauty,Card,230.73,16,0,20,258,37,0.14,1,0
ORD12041,CUST1562,Footwear,Wallet,7595.17,23,0,0,106,21,0.08,1,0
ORD12042,CUST1264,Apparel,Wallet,5112.9,21,0,10,739,15,0.06,1,0
ORD12043,CUST1261,Home & Kitchen,Wallet,3341.92,2,0,20,518,40,0.17,1,0
ORD12044,CUST1529,Home & Kitchen,UPI,5910.48,14,0,5,755,13,0.24,1,0
ORD12045,CUST1293,Footwear,COD,5891.2,20,1,5,876,24,0.08,1,0
ORD12046,CUST1096,Apparel,COD,6204.8,14,1,20,745,5,0.06,1,0
ORD12047,CUST1341,Home & Kitchen,Card,3444.59,8,0,20,877,30,0.04,1,0
ORD12048,CUST1339,Beauty,Netbanking,543.92,17,0,0,162,7,0.22,1,1
ORD12049,CUST1178,Apparel,Card,527.07,10,0,10,320,40,0.14,1,1
ORD12050,CUST1224,Apparel,COD,6817.45,22,0,10,584,25,0.04,1,0
ORD12051,CUST1133,Home & Kitchen,Card,422.68,23,0,30,54,22,0.13,1,0
ORD12052,CUST1328,Home & Kitchen,COD,7370.68,20,1,5,183,32,0.18,2,0
ORD12053,CUST1086,Apparel,Netbanking,4454.81,1,0,5,31,16,0.03,1,0
ORD12054,CUST1121,Footwear,Card,3836.19,1,0,0,867,6,0.16,1,1
ORD12055,CUST1335,Home & Kitchen,COD,5569.86,6,0,5,638,17,0.2,1,0
ORD12056,CUST1107,Home & Kitchen,UPI,3506.29,23,0,5,416,12,0.15,1,1
ORD12057,CUST1047,Apparel,Card,2419.38,11,1,30,716,7,0.12,1,1
ORD12058,CUST1214,Electronics,Wallet,1871.41,9,0,5,796,5,0.6,1,0
ORD12059,CUST1517,Beauty,Wallet,5446.12,0,0,10,732,20,0.24,1,0
ORD12060,CUST1381,Beauty,Netbanking,3819.0,10,0,10,503,7,0.06,1,0
ORD12061,CUST1020,Electronics,Wallet,5452.39,11,0,10,658,36,0.03,1,0
ORD12062,CUST1423,Footwear,Netbanking,1654.92,15,0,20,302,22,0.19,1,0
ORD12063,CUST1473,Electronics,Card,7519.61,22,0,30,168,12,0.15,1,1
ORD12064,CUST1091,Electronics,Netbanking,1918.96,0,0,0,631,10,0.13,1,0
ORD12065,CUST1446,Apparel,UPI,4721.01,22,0,20,337,2,0.08,1,1
ORD12066,CUST1298,Home & Kitchen,COD,5008.62,0,0,0,210,17,0.13,1,0
ORD12067,CUST1386,Apparel,COD,2565.7,15,0,5,569,28,0.2,1,1
ORD12068,CUST1076,Apparel,UPI,4880.33,6,0,30,89,14,0.11,1,0
ORD12069,CUST1344,Home & Kitchen,Card,4875.23,18,0,20,820,9,0.11,1,0
ORD12070,CUST1434,Footwear,Wallet,5698.51,0,1,20,226,23,0.02,1,0
ORD12071,CUST1586,Home & Kitchen,Netbanking,4671.97,6,0,5,197,16,0.01,1,0
ORD12072,CUST1519,Footwear,Netbanking,7856.38,19,0,20,465,23,0.09,1,0
ORD12073,CUST1142,Footwear,COD,7496.93,5,0,0,774,5,0.23,2,1
ORD12074,CUST1324,Electronics,Wallet,3230.08,20,0,30,825,13,0.17,1,0
ORD12075,CUST1191,Apparel,COD,6899.98,13,0,20,451,13,0.01,1,0
ORD12076,CUST1584,Footwear,UPI,2505.14,6,0,30,654,7,0.08,1,0
ORD12077,CUST1228,Electronics,Wallet,5029.57,16,0,10,417,18,0.12,1,0
ORD12078,CUST1171,Footwear,UPI,395.45,5,1,30,760,10,0.25,1,1
ORD12079,CUST1452,Electronics,Card,1673.5,11,0,20,144,24,0.19,1,0
ORD12080,CUST1569,Footwear,Netbanking,5106.37,17,0,30,425,13,0.1,1,0
ORD12081,CUST1430,Apparel,UPI,2439.72,7,0,30,557,2,0.1,1,0
ORD12082,CUST1398,Electronics,Card,6651.75,15,1,10,419,12,0.04,1,0
ORD12083,CUST1073,Apparel,Wallet,3629.47,1,0,0,829,4,0.11,4,0
ORD12084,CUST1245,Home & Kitchen,Card,1150.41,6,1,30,484,1,0.04,1,0
ORD12085,CUST1549,Electronics,Card,6083.94,9,0,10,684,8,0.17,1,0
ORD12086,CUST1106,Apparel,COD,4263.49,14,0,5,865,12,0.61,1,0
ORD12087,CUST1307,Beauty,Wallet,5755.46,5,1,5,171,22,0.17,1,1
ORD12088,CUST1456,Beauty,Card,1691.87,6,1,20,889,13,0.02,1,0
ORD12089,CUST1309,Beauty,Netbanking,5188.84,13,0,30,874,35,0.08,1,0
ORD12090,CUST1451,Apparel,Card,7040.8,8,0,20,841,4,0.04,1,1
ORD12091,CUST1074,Electronics,Wallet,6758.92,19,1,30,704,8,0.71,2,1
ORD12092,CUST1283,Electronics,Netbanking,663.62,17,0,20,182,29,0.21,1,0
ORD12093,CUST1559,Footwear,Netbanking,3784.36,13,0,20,165,31,0.2,1,0
ORD12094,CUST1383,Home & Kitchen,Card,6420.8,2,0,10,67,11,0.22,1,1
ORD12095,CUST1492,Apparel,Wallet,2468.99,15,1,10,499,1,0.14,1,1
ORD12096,CUST1569,Electronics,COD,4126.6,15,0,30,425,13,0.1,1,0
ORD12097,CUST1018,Footwear,UPI,5094.06,15,1,10,218,0,0.07,1,0
ORD12098,CUST1266,Home & Kitchen,COD,5856.08,23,0,30,54,36,0.11,1,1
ORD12099,CUST1090,Beauty,Card,6587.83,0,1,5,900,27,0.01,1,0
ORD12100,CUST1457,Footwear,UPI,4094.05,18,0,10,127,9,0.22,1,0
ORD12101,CUST1578,Footwear,Wallet,2463.19,4,1,30,890,8,0.25,1,0
ORD12102,CUST1401,Footwear,COD,7239.16,14,1,0,121,18,0.03,1,0
ORD12103,CUST1131,Footwear,Card,5133.45,2,0,0,480,9,0.24,1,1
ORD12104,CUST1542,Footwear,UPI,5583.48,16,1,0,58,5,0.08,1,0
ORD12105,CUST1572,Footwear,UPI,6544.81,18,0,10,258,37,0.14,1,1
ORD12106,CUST1114,Beauty,Netbanking,6110.14,8,0,0,655,39,0.01,1,0
ORD12107,CUST1116,Beauty,Card,210.77,21,0,30,79,24,0.13,1,1
ORD12108,CUST1181,Home & Kitchen,Netbanking,6994.92,6,0,20,138,24,0.24,1,0
ORD12109,CUST1039,Electronics,Card,4333.9,5,1,20,755,2,0.87,1,1
ORD12110,CUST1391,Home & Kitchen,UPI,1556.44,2,1,5,74,5,0.25,1,0
ORD12111,CUST1339,Beauty,UPI,271.61,18,0,0,162,7,0.22,1,0
ORD12112,CUST1363,Electronics,Card,6767.96,6,0,10,69,20,0.15,1,0
ORD12113,CUST1149,Home & Kitchen,Netbanking,2054.26,18,1,0,332,5,0.14,1,0
ORD12114,CUST1389,Beauty,Wallet,6376.58,9,0,0,355,14,0.21,1,1
ORD12115,CUST1255,Beauty,Wallet,7989.5,9,0,30,8,38,0.76,1,0
ORD12116,CUST1369,Apparel,Netbanking,784.85,11,0,10,330,27,0.12,1,0
ORD12117,CUST1431,Footwear,Wallet,6978.07,22,1,20,550,7,0.16,1,0
ORD12118,CUST1123,Electronics,Card,7687.34,2,0,0,174,31,0.14,1,1
ORD12119,CUST1071,Beauty,UPI,5976.92,14,0,30,736,1,0.09,1,0
ORD12120,CUST1590,Home & Kitchen,Card,337.49,17,0,0,676,24,0.17,1,0
ORD12121,CUST1577,Apparel,UPI,2288.76,5,0,5,564,4,0.0,1,0
ORD12122,CUST1003,Footwear,Card,5567.54,10,0,5,650,2,0.15,1,1
ORD12123,CUST1132,Electronics,Wallet,1079.35,7,0,5,118,3,0.16,1,0
ORD12124,CUST1137,Home & Kitchen,COD,2046.84,8,0,0,804,32,0.16,1,0
ORD12125,CUST1563,Home & Kitchen,Card,1632.21,22,1,0,546,37,0.77,1,1
ORD12126,CUST1131,Home & Kitchen,COD,2614.94,13,0,0,480,9,0.24,1,1
ORD12127,CUST1115,Beauty,Wallet,2319.57,14,1,30,307,21,0.05,1,1
ORD12128,CUST1152,Apparel,Card,7131.86,11,1,10,711,20,0.07,1,0
ORD12129,CUST1026,Apparel,COD,1318.54,18,0,20,758,40,0.24,1,0
ORD12130,CUST1422,Beauty,COD,6316.28,16,0,30,582,15,0.03,2,1
ORD12131,CUST1248,Home & Kitchen,Wallet,3617.71,15,1,0,281,26,0.18,1,0
ORD12132,CUST1555,Apparel,COD,4206.48,5,0,0,777,16,0.25,1,1
ORD12133,CUST1180,Home & Kitchen,Card,3977.81,20,0,10,561,5,0.12,1,0
ORD12134,CUST1522,Apparel,COD,1851.2,8,0,0,535,34,0.2,1,0
ORD12135,CUST1551,Beauty,Netbanking,6923.35,4,0,0,311,15,0.01,1,0
ORD12136,CUST1551,Home & Kitchen,UPI,7611.28,19,0,0,311,15,0.01,1,0
ORD12137,CUST1096,Home & Kitchen,Netbanking,3213.65,4,1,5,745,5,0.06,1,0
ORD12138,CUST1074,Beauty,Netbanking,3885.34,23,0,30,704,8,0.71,1,0
ORD12139,CUST1459,Home & Kitchen,COD,6521.97,13,0,10,448,24,0.13,2,1
ORD12140,CUST1272,Apparel,Card,1771.75,14,1,0,511,5,0.16,1,0
ORD12141,CUST1432,Footwear,COD,7137.42,4,0,20,209,35,0.24,1,1
ORD12142,CUST1490,Home & Kitchen,COD,740.4,12,0,10,89,33,0.17,1,0
ORD12143,CUST1192,Home & Kitchen,Card,7729.57,8,0,10,852,19,0.08,2,0
ORD12144,CUST1296,Electronics,UPI,2550.47,4,0,20,435,30,0.74,1,0
ORD12145,CUST1532,Beauty,Wallet,380.03,6,0,0,634,35,0.68,2,1
